"Id";"Region";"ActivityHour";"StepTotal";"Calories";"TotalIntensity";"AverageIntensity"
6775888955;"South";"2016-06-05 09:00:00";0;77;0;0
6775888955;"South";"2016-06-05 10:00:00";0;77;0;0
6775888955;"South";"2016-06-05 13:00:00";0;77;0;0
6775888955;"South";"2016-06-05 17:00:00";0;77;0;0
6775888955;"South";"2016-07-05 02:00:00";0;77;0;0
6775888955;"South";"2016-07-05 03:00:00";0;77;0;0
6775888955;"South";"2016-07-05 04:00:00";0;77;0;0
6775888955;"South";"2016-07-05 05:00:00";0;77;0;0
6775888955;"South";"2016-07-05 07:00:00";585;143;0;0
6962181067;"North";"2016-12-04 02:00:00";0;55;0;0
6962181067;"North";"2016-12-04 07:00:00";412;95;0;0
6962181067;"North";"2016-12-04 10:00:00";2477;201;0;0
6962181067;"North";"2016-12-04 16:00:00";382;91;0;0
6962181067;"North";"2016-12-04 17:00:00";333;93;0;0
6962181067;"North";"2016-12-04 20:00:00";0;54;0;0
6962181067;"East";"2016-01-05 06:00:00";0;54;0;0
6962181067;"East";"2016-01-05 08:00:00";667;108;0;0
6962181067;"East";"2016-01-05 13:00:00";139;78;0;0
6962181067;"East";"2016-01-05 14:00:00";181;77;0;0
6962181067;"East";"2016-01-05 18:00:00";544;106;0;0
6962181067;"West";"2016-02-05 02:00:00";0;54;0;0
6962181067;"West";"2016-02-05 06:00:00";68;61;0;0
6962181067;"West";"2016-02-05 07:00:00";1123;129;0;0
6962181067;"West";"2016-02-05 14:00:00";149;70;0;0
6962181067;"West";"2016-02-05 21:00:00";44;60;0;0
6962181067;"West";"2016-03-05 00:00:00";0;54;0;0
6962181067;"West";"2016-03-05 02:00:00";0;54;0;0
6962181067;"West";"2016-03-05 03:00:00";0;54;0;0
6962181067;"West";"2016-03-05 13:00:00";1702;136;0;0
6962181067;"West";"2016-03-05 14:00:00";213;71;0;0
6962181067;"West";"2016-03-05 17:00:00";88;68;0;0
6962181067;"West";"2016-03-05 22:00:00";13;57;0;0
6962181067;"South";"2016-04-05 03:00:00";0;54;0;0
6962181067;"South";"2016-04-05 06:00:00";58;60;0;0
6962181067;"South";"2016-04-05 12:00:00";455;86;0;0
6962181067;"South";"2016-04-05 13:00:00";0;55;0;0
6962181067;"South";"2016-04-05 19:00:00";1094;134;0;0
6962181067;"South";"2016-05-05 04:00:00";0;54;0;0
6962181067;"South";"2016-05-05 08:00:00";817;121;31;1
6962181067;"South";"2016-05-05 09:00:00";663;123;30;1
6962181067;"South";"2016-05-05 11:00:00";606;105;27;0
6962181067;"South";"2016-05-05 19:00:00";3673;242;103;2
6962181067;"North";"2016-06-05 02:00:00";0;54;0;0
6962181067;"North";"2016-06-05 04:00:00";0;54;0;0
6962181067;"North";"2016-06-05 07:00:00";493;101;0;0
6962181067;"North";"2016-06-05 12:00:00";297;82;0;0
6962181067;"North";"2016-06-05 14:00:00";93;70;0;0
6962181067;"North";"2016-06-05 16:00:00";258;87;0;0
6962181067;"East";"2016-07-05 00:00:00";13;59;0;0
6962181067;"East";"2016-07-05 02:00:00";285;85;0;0
6962181067;"East";"2016-07-05 10:00:00";153;73;0;0
6962181067;"East";"2016-07-05 11:00:00";763;118;0;0
6962181067;"East";"2016-07-05 12:00:00";125;74;0;0
6962181067;"East";"2016-07-05 14:00:00";264;80;0;0
6962181067;"East";"2016-07-05 15:00:00";0;54;0;0
6962181067;"East";"2016-07-05 16:00:00";387;94;0;0
6962181067;"East";"2016-07-05 17:00:00";318;81;0;0
6962181067;"West";"2016-08-05 05:00:00";4;55;0;0
6962181067;"West";"2016-08-05 07:00:00";0;54;0;0
6962181067;"West";"2016-08-05 14:00:00";106;73;0;0
6962181067;"West";"2016-08-05 15:00:00";196;75;0;0
6962181067;"East";"2016-09-05 02:00:00";0;54;0;0
6962181067;"East";"2016-09-05 03:00:00";0;55;0;0
6962181067;"East";"2016-09-05 04:00:00";0;54;0;0
6962181067;"East";"2016-09-05 05:00:00";0;54;0;0
6962181067;"East";"2016-09-05 08:00:00";886;120;0;0
6962181067;"East";"2016-09-05 10:00:00";4203;266;0;0
6962181067;"East";"2016-09-05 11:00:00";690;113;0;0
6962181067;"East";"2016-09-05 19:00:00";3269;211;0;0
6962181067;"East";"2016-09-05 20:00:00";52;65;0;0
6962181067;"West";"2016-10-05 01:00:00";11;56;0;0
6962181067;"West";"2016-10-05 06:00:00";36;58;0;0
6962181067;"West";"2016-10-05 13:00:00";17;60;0;0
6962181067;"West";"2016-10-05 16:00:00";1460;160;0;0
6962181067;"West";"2016-10-05 18:00:00";750;119;0;0
6962181067;"West";"2016-10-05 20:00:00";0;54;0;0
6962181067;"West";"2016-10-05 23:00:00";7;56;0;0
6962181067;"South";"2016-11-05 00:00:00";0;54;0;0
6962181067;"South";"2016-11-05 02:00:00";0;54;0;0
6962181067;"South";"2016-11-05 19:00:00";265;73;0;0
6962181067;"South";"2016-12-05 05:00:00";0;54;0;0
6962181067;"South";"2016-12-05 06:00:00";0;54;0;0
6962181067;"South";"2016-12-05 09:00:00";585;116;0;0
7007744171;"North";"2016-12-04 02:00:00";0;65;0;0
7007744171;"North";"2016-12-04 07:00:00";3855;292;0;0
7007744171;"North";"2016-12-04 09:00:00";706;159;0;0
7007744171;"North";"2016-12-04 12:00:00";153;115;0;0
7007744171;"North";"2016-12-04 14:00:00";123;93;0;0
7007744171;"East";"2016-01-05 04:00:00";0;65;0;0
7007744171;"East";"2016-01-05 06:00:00";0;65;0;0
7007744171;"East";"2016-01-05 08:00:00";452;112;0;0
7007744171;"East";"2016-01-05 10:00:00";247;89;0;0
7007744171;"East";"2016-01-05 11:00:00";36;69;0;0
7007744171;"East";"2016-01-05 12:00:00";189;94;0;0
7007744171;"East";"2016-01-05 22:00:00";0;65;0;0
7007744171;"West";"2016-02-05 07:00:00";485;112;0;0
7007744171;"West";"2016-02-05 09:00:00";2409;263;0;0
7007744171;"South";"2016-03-05 00:00:00";0;65;0;0
7007744171;"South";"2016-03-05 03:00:00";0;65;0;0
7007744171;"South";"2016-03-05 08:00:00";2965;287;0;0
7007744171;"South";"2016-03-05 13:00:00";1509;223;0;0
7007744171;"South";"2016-03-05 21:00:00";94;85;0;0
7007744171;"North";"2016-04-05 02:00:00";0;65;0;0
7007744171;"North";"2016-04-05 03:00:00";0;65;0;0
7007744171;"North";"2016-04-05 06:00:00";0;65;0;0
7007744171;"North";"2016-04-05 13:00:00";0;65;0;0
7007744171;"North";"2016-04-05 16:00:00";0;65;0;0
7007744171;"North";"2016-04-05 19:00:00";0;65;0;0
7007744171;"East";"2016-05-05 06:00:00";752;147;32;1
7007744171;"East";"2016-05-05 07:00:00";2793;258;92;2
7007744171;"East";"2016-05-05 10:00:00";1294;211;47;1
7007744171;"East";"2016-05-05 19:00:00";83;80;7;0
7007744171;"North";"2016-06-05 12:00:00";301;98;0;0
7007744171;"North";"2016-06-05 15:00:00";361;111;0;0
7007744171;"North";"2016-06-05 19:00:00";374;105;0;0
7007744171;"North";"2016-06-05 23:00:00";0;65;0;0
7086361926;"West";"2016-12-04 00:00:00";0;68;0;0
7086361926;"West";"2016-12-04 05:00:00";0;68;0;0
7086361926;"West";"2016-12-04 12:00:00";156;84;0;0
7086361926;"West";"2016-12-04 13:00:00";1494;170;0;0
7086361926;"West";"2016-12-04 17:00:00";5921;596;0;0
7086361926;"West";"2016-12-04 23:00:00";4;72;0;0
7086361926;"East";"2016-01-05 01:00:00";0;68;0;0
7086361926;"East";"2016-01-05 03:00:00";0;69;0;0
7086361926;"East";"2016-01-05 04:00:00";0;68;0;0
7086361926;"East";"2016-01-05 13:00:00";1481;187;0;0
7086361926;"East";"2016-01-05 15:00:00";643;134;0;0
7086361926;"East";"2016-01-05 20:00:00";456;152;0;0
7086361926;"West";"2016-02-05 04:00:00";0;68;0;0
7086361926;"West";"2016-02-05 05:00:00";0;68;0;0
7086361926;"West";"2016-02-05 07:00:00";508;135;0;0
7086361926;"West";"2016-02-05 11:00:00";34;73;0;0
7086361926;"West";"2016-02-05 16:00:00";842;141;0;0
7086361926;"West";"2016-02-05 17:00:00";1426;398;0;0
7086361926;"West";"2016-02-05 21:00:00";0;72;0;0
7086361926;"West";"2016-02-05 22:00:00";106;89;0;0
7086361926;"West";"2016-02-05 23:00:00";6;70;0;0
7086361926;"South";"2016-03-05 09:00:00";213;85;0;0
7086361926;"South";"2016-03-05 23:00:00";328;109;0;0
7086361926;"South";"2016-04-05 00:00:00";0;68;0;0
7086361926;"South";"2016-04-05 04:00:00";0;68;0;0
7086361926;"South";"2016-04-05 05:00:00";0;68;0;0
7086361926;"South";"2016-04-05 14:00:00";39;73;0;0
7086361926;"South";"2016-04-05 18:00:00";877;172;0;0
7086361926;"South";"2016-04-05 21:00:00";30;85;0;0
7086361926;"South";"2016-04-05 23:00:00";8;70;0;0
7086361926;"North";"2016-05-05 12:00:00";66;79;3;0
7086361926;"North";"2016-05-05 18:00:00";187;97;7;0
7086361926;"North";"2016-05-05 22:00:00";181;88;8;0
7086361926;"East";"2016-06-05 00:00:00";45;75;0;0
7086361926;"East";"2016-06-05 01:00:00";205;90;0;0
7086361926;"East";"2016-06-05 03:00:00";0;69;0;0
7086361926;"East";"2016-06-05 05:00:00";0;68;0;0
7086361926;"East";"2016-06-05 07:00:00";1298;168;0;0
7086361926;"East";"2016-06-05 09:00:00";166;83;0;0
7086361926;"East";"2016-06-05 13:00:00";4869;353;0;0
7086361926;"East";"2016-06-05 14:00:00";539;104;0;0
7086361926;"East";"2016-06-05 17:00:00";983;421;0;0
7086361926;"East";"2016-06-05 20:00:00";288;106;0;0
7086361926;"East";"2016-06-05 21:00:00";19;75;0;0
7086361926;"East";"2016-06-05 23:00:00";0;68;0;0
7086361926;"West";"2016-07-05 01:00:00";0;68;0;0
7086361926;"West";"2016-07-05 06:00:00";0;72;0;0
7086361926;"West";"2016-07-05 11:00:00";544;141;0;0
7086361926;"West";"2016-07-05 12:00:00";3925;308;0;0
7086361926;"West";"2016-07-05 13:00:00";1330;170;0;0
7086361926;"West";"2016-07-05 21:00:00";1746;211;0;0
7086361926;"West";"2016-07-05 22:00:00";133;100;0;0
7086361926;"South";"2016-08-05 01:00:00";0;68;0;0
7086361926;"South";"2016-08-05 06:00:00";0;68;0;0
7086361926;"South";"2016-08-05 07:00:00";7;70;0;0
7086361926;"South";"2016-08-05 19:00:00";377;111;0;0
7086361926;"South";"2016-08-05 23:00:00";367;132;0;0
7086361926;"North";"2016-09-05 07:00:00";286;114;0;0
7086361926;"North";"2016-09-05 20:00:00";437;140;0;0
7086361926;"East";"2016-10-05 00:00:00";0;68;0;0
7086361926;"East";"2016-10-05 01:00:00";0;68;0;0
7086361926;"East";"2016-10-05 03:00:00";0;68;0;0
7086361926;"East";"2016-10-05 08:00:00";139;87;0;0
7086361926;"East";"2016-10-05 16:00:00";1063;153;0;0
7086361926;"East";"2016-10-05 18:00:00";803;162;0;0
7086361926;"East";"2016-10-05 19:00:00";63;92;0;0
7086361926;"East";"2016-10-05 21:00:00";0;76;0;0
7086361926;"East";"2016-10-05 23:00:00";0;68;0;0
7086361926;"North";"2016-11-05 05:00:00";0;68;0;0
7086361926;"North";"2016-11-05 06:00:00";23;72;0;0
7086361926;"North";"2016-11-05 13:00:00";3597;287;0;0
7086361926;"North";"2016-11-05 19:00:00";287;120;0;0
7086361926;"North";"2016-11-05 21:00:00";0;79;0;0
7086361926;"North";"2016-11-05 23:00:00";0;70;0;0
7086361926;"West";"2016-12-05 06:00:00";0;69;0;0
7086361926;"West";"2016-12-05 08:00:00";439;118;0;0
7086361926;"West";"2016-12-05 12:00:00";201;86;0;0
8053475328;"South";"2016-12-04 07:00:00";0;73;0;0
8053475328;"South";"2016-12-04 08:00:00";0;73;0;0
8053475328;"South";"2016-12-04 09:00:00";0;73;0;0
8053475328;"South";"2016-12-04 15:00:00";0;76;0;0
8053475328;"South";"2016-12-04 23:00:00";173;92;0;0
8053475328;"South";"2016-01-05 05:00:00";0;73;0;0
8053475328;"South";"2016-01-05 08:00:00";0;73;0;0
8053475328;"South";"2016-01-05 10:00:00";0;73;0;0
8053475328;"West";"2016-02-05 00:00:00";0;73;0;0
8053475328;"West";"2016-02-05 05:00:00";0;73;0;0
8053475328;"West";"2016-02-05 19:00:00";721;148;0;0
8053475328;"West";"2016-02-05 20:00:00";49;86;0;0
8053475328;"West";"2016-03-05 00:00:00";316;104;0;0
8053475328;"West";"2016-03-05 01:00:00";147;88;0;0
8053475328;"West";"2016-03-05 03:00:00";0;73;0;0
8053475328;"West";"2016-03-05 07:00:00";0;73;0;0
8053475328;"West";"2016-03-05 08:00:00";0;73;0;0
8053475328;"West";"2016-03-05 16:00:00";509;120;0;0
8053475328;"West";"2016-03-05 20:00:00";601;117;0;0
8053475328;"West";"2016-03-05 21:00:00";383;128;0;0
8053475328;"West";"2016-03-05 23:00:00";0;75;0;0
8053475328;"South";"2016-04-05 01:00:00";0;75;0;0
8053475328;"South";"2016-04-05 16:00:00";354;104;0;0
8053475328;"North";"2016-05-05 00:00:00";25;79;2;0
8053475328;"North";"2016-05-05 02:00:00";59;79;2;0
8053475328;"North";"2016-05-05 04:00:00";0;73;0;0
8053475328;"North";"2016-05-05 05:00:00";0;73;0;0
8053475328;"North";"2016-05-05 10:00:00";0;73;0;0
8053475328;"North";"2016-05-05 13:00:00";222;93;6;0
8053475328;"North";"2016-05-05 15:00:00";175;91;5;0
8053475328;"North";"2016-05-05 16:00:00";67;81;2;0
8053475328;"North";"2016-05-05 17:00:00";270;108;14;0
8053475328;"North";"2016-05-05 19:00:00";4501;383;123;2
8053475328;"North";"2016-05-05 23:00:00";0;75;0;0
8053475328;"East";"2016-06-05 04:00:00";0;73;0;0
8053475328;"East";"2016-06-05 09:00:00";0;73;0;0
8053475328;"East";"2016-06-05 11:00:00";0;73;0;0
8053475328;"East";"2016-06-05 20:00:00";0;73;0;0
8053475328;"East";"2016-06-05 22:00:00";3395;305;0;0
8053475328;"West";"2016-07-05 01:00:00";0;73;0;0
8053475328;"West";"2016-07-05 03:00:00";0;73;0;0
8053475328;"West";"2016-07-05 10:00:00";0;73;0;0
8053475328;"West";"2016-07-05 11:00:00";0;73;0;0
8053475328;"West";"2016-07-05 16:00:00";4746;424;0;0
8053475328;"West";"2016-07-05 17:00:00";2344;270;0;0
8053475328;"West";"2016-07-05 18:00:00";606;154;0;0
8053475328;"West";"2016-07-05 23:00:00";132;91;0;0
8053475328;"West";"2016-08-05 03:00:00";19;79;0;0
8053475328;"West";"2016-08-05 06:00:00";0;73;0;0
8053475328;"West";"2016-08-05 07:00:00";0;73;0;0
8053475328;"West";"2016-08-05 08:00:00";0;73;0;0
8053475328;"West";"2016-08-05 10:00:00";0;73;0;0
8053475328;"West";"2016-08-05 13:00:00";6;78;0;0
8053475328;"West";"2016-08-05 14:00:00";4214;391;0;0
8053475328;"West";"2016-08-05 16:00:00";919;167;0;0
8053475328;"West";"2016-08-05 17:00:00";1310;199;0;0
8053475328;"South";"2016-09-05 02:00:00";0;73;0;0
8053475328;"South";"2016-09-05 03:00:00";34;76;0;0
8053475328;"South";"2016-09-05 04:00:00";0;73;0;0
8053475328;"South";"2016-09-05 05:00:00";0;73;0;0
8053475328;"South";"2016-09-05 06:00:00";0;73;0;0
8053475328;"South";"2016-09-05 11:00:00";0;73;0;0
8053475328;"South";"2016-09-05 15:00:00";81;87;0;0
8053475328;"South";"2016-09-05 16:00:00";140;87;0;0
8053475328;"South";"2016-09-05 23:00:00";53;83;0;0
8053475328;"North";"2016-10-05 10:00:00";0;73;0;0
8053475328;"North";"2016-10-05 14:00:00";666;129;0;0
8053475328;"North";"2016-10-05 22:00:00";126;88;0;0
8053475328;"East";"2016-11-05 06:00:00";0;73;0;0
8053475328;"East";"2016-11-05 10:00:00";0;73;0;0
8053475328;"East";"2016-11-05 16:00:00";770;157;0;0
8053475328;"East";"2016-11-05 19:00:00";8;77;0;0
8053475328;"East";"2016-11-05 20:00:00";0;75;0;0
8053475328;"West";"2016-12-05 01:00:00";0;73;0;0
8053475328;"West";"2016-12-05 10:00:00";0;73;0;0
8053475328;"West";"2016-12-05 11:00:00";0;73;0;0
8253242879;"West";"2016-12-04 04:00:00";0;59;0;0
8253242879;"West";"2016-12-04 16:00:00";266;104;0;0
8253242879;"West";"2016-12-04 21:00:00";106;69;0;0
8253242879;"West";"2016-12-04 22:00:00";167;82;0;0
8378563200;"North";"2016-12-04 04:00:00";289;124;0;0
8378563200;"North";"2016-12-04 07:00:00";735;174;0;0
8378563200;"West";"2016-01-05 00:00:00";0;91;0;0
8378563200;"West";"2016-01-05 02:00:00";0;93;0;0
8378563200;"West";"2016-01-05 03:00:00";0;91;0;0
8378563200;"West";"2016-01-05 05:00:00";70;98;0;0
8378563200;"West";"2016-01-05 06:00:00";0;91;0;0
8378563200;"West";"2016-01-05 15:00:00";180;128;0;0
8378563200;"West";"2016-01-05 22:00:00";0;92;0;0
8378563200;"West";"2016-02-05 07:00:00";371;144;0;0
8378563200;"West";"2016-02-05 08:00:00";1209;204;0;0
8378563200;"West";"2016-02-05 11:00:00";86;117;0;0
8378563200;"West";"2016-02-05 12:00:00";601;151;0;0
8378563200;"West";"2016-02-05 14:00:00";431;135;0;0
8378563200;"West";"2016-02-05 21:00:00";0;92;0;0
8378563200;"West";"2016-02-05 23:00:00";0;90;0;0
8378563200;"South";"2016-03-05 01:00:00";47;98;0;0
8378563200;"South";"2016-03-05 03:00:00";0;91;0;0
8378563200;"South";"2016-03-05 06:00:00";173;117;0;0
8378563200;"South";"2016-03-05 09:00:00";578;156;0;0
8378563200;"South";"2016-03-05 12:00:00";371;134;0;0
8378563200;"South";"2016-03-05 13:00:00";115;117;0;0
8378563200;"South";"2016-03-05 15:00:00";482;148;0;0
8378563200;"South";"2016-03-05 17:00:00";1574;240;0;0
8378563200;"South";"2016-03-05 18:00:00";436;147;0;0
8378563200;"South";"2016-03-05 19:00:00";323;144;0;0
8378563200;"South";"2016-03-05 20:00:00";762;180;0;0
8378563200;"North";"2016-04-05 00:00:00";0;90;0;0
8378563200;"North";"2016-04-05 02:00:00";0;90;0;0
8378563200;"North";"2016-04-05 03:00:00";0;91;0;0
8378563200;"North";"2016-04-05 06:00:00";236;117;0;0
8378563200;"North";"2016-04-05 08:00:00";1417;222;0;0
8378563200;"North";"2016-04-05 14:00:00";412;145;0;0
8378563200;"North";"2016-04-05 20:00:00";237;126;0;0
8378563200;"East";"2016-05-05 00:00:00";66;99;2;0
8378563200;"East";"2016-05-05 06:00:00";126;112;5;0
8378563200;"East";"2016-05-05 07:00:00";492;161;19;0
8378563200;"East";"2016-05-05 09:00:00";363;132;8;0
8378563200;"East";"2016-05-05 10:00:00";416;144;12;0
8378563200;"East";"2016-05-05 20:00:00";975;196;23;0
8378563200;"East";"2016-05-05 23:00:00";185;113;7;0
8378563200;"West";"2016-06-05 01:00:00";0;92;0;0
8378563200;"West";"2016-06-05 07:00:00";492;150;0;0
8378563200;"West";"2016-06-05 09:00:00";368;140;0;0
8378563200;"West";"2016-06-05 17:00:00";245;136;0;0
8378563200;"West";"2016-06-05 21:00:00";291;129;0;0
8378563200;"West";"2016-06-05 23:00:00";64;99;0;0
8378563200;"West";"2016-07-05 00:00:00";13;94;0;0
8378563200;"West";"2016-07-05 03:00:00";0;90;0;0
8378563200;"West";"2016-07-05 09:00:00";61;104;0;0
8378563200;"West";"2016-07-05 12:00:00";461;148;0;0
8378563200;"West";"2016-07-05 16:00:00";299;132;0;0
8378563200;"West";"2016-07-05 18:00:00";121;112;0;0
8378563200;"West";"2016-07-05 20:00:00";27;105;0;0
8378563200;"South";"2016-08-05 00:00:00";14;95;0;0
8378563200;"South";"2016-08-05 01:00:00";0;91;0;0
8378563200;"South";"2016-08-05 03:00:00";12;93;0;0
8378563200;"South";"2016-08-05 11:00:00";111;116;0;0
8378563200;"South";"2016-08-05 19:00:00";110;111;0;0
8378563200;"South";"2016-08-05 21:00:00";256;130;0;0
8378563200;"North";"2016-09-05 00:00:00";54;100;0;0
8378563200;"North";"2016-09-05 01:00:00";55;101;0;0
8378563200;"North";"2016-09-05 04:00:00";255;121;0;0
8378563200;"North";"2016-09-05 06:00:00";244;122;0;0
8378563200;"North";"2016-09-05 08:00:00";1539;233;0;0
8378563200;"North";"2016-09-05 09:00:00";448;144;0;0
8378563200;"North";"2016-09-05 10:00:00";1180;213;0;0
8378563200;"North";"2016-09-05 11:00:00";585;154;0;0
8378563200;"East";"2016-10-05 00:00:00";0;91;0;0
8378563200;"East";"2016-10-05 01:00:00";0;92;0;0
8378563200;"East";"2016-10-05 03:00:00";0;91;0;0
8378563200;"East";"2016-10-05 07:00:00";570;155;0;0
8378563200;"East";"2016-10-05 16:00:00";909;182;0;0
8378563200;"East";"2016-10-05 17:00:00";310;138;0;0
8378563200;"East";"2016-10-05 18:00:00";53;105;0;0
8378563200;"East";"2016-10-05 21:00:00";445;142;0;0
8378563200;"East";"2016-10-05 22:00:00";0;91;0;0
8378563200;"East";"2016-10-05 23:00:00";0;91;0;0
8378563200;"West";"2016-11-05 03:00:00";12;94;0;0
8378563200;"West";"2016-11-05 04:00:00";313;130;0;0
8378563200;"West";"2016-11-05 06:00:00";212;121;0;0
8378563200;"West";"2016-11-05 10:00:00";1108;199;0;0
8378563200;"West";"2016-11-05 21:00:00";136;115;0;0
8378563200;"West";"2016-11-05 22:00:00";0;91;0;0
8378563200;"West";"2016-12-05 00:00:00";0;91;0;0
8378563200;"West";"2016-12-05 01:00:00";17;98;0;0
8378563200;"West";"2016-12-05 04:00:00";49;98;0;0
8378563200;"West";"2016-12-05 06:00:00";236;129;0;0
8378563200;"West";"2016-12-05 09:00:00";542;160;0;0
8378563200;"West";"2016-12-05 12:00:00";22;105;0;0
8378563200;"West";"2016-12-05 14:00:00";46;107;0;0
8583815059;"South";"2016-12-04 04:00:00";0;84;0;0
8583815059;"South";"2016-12-04 07:00:00";0;84;0;0
8583815059;"South";"2016-12-04 13:00:00";807;180;0;0
8583815059;"South";"2016-12-04 16:00:00";731;154;0;0
8583815059;"South";"2016-12-04 21:00:00";63;97;0;0
8583815059;"East";"2016-01-05 05:00:00";0;84;0;0
8583815059;"East";"2016-01-05 06:00:00";0;84;0;0
8583815059;"East";"2016-01-05 14:00:00";6;89;0;0
8583815059;"East";"2016-01-05 17:00:00";0;87;0;0
8583815059;"East";"2016-01-05 18:00:00";0;85;0;0
8583815059;"East";"2016-01-05 19:00:00";0;84;0;0
8583815059;"East";"2016-02-05 02:00:00";0;84;0;0
8583815059;"East";"2016-02-05 17:00:00";0;84;0;0
8583815059;"East";"2016-02-05 20:00:00";0;84;0;0
8583815059;"East";"2016-02-05 21:00:00";0;84;0;0
8583815059;"East";"2016-02-05 23:00:00";0;84;0;0
8583815059;"West";"2016-03-05 03:00:00";0;84;0;0
8583815059;"West";"2016-03-05 05:00:00";0;84;0;0
8583815059;"West";"2016-03-05 11:00:00";0;84;0;0
8583815059;"West";"2016-03-05 12:00:00";0;84;0;0
8583815059;"West";"2016-03-05 23:00:00";0;84;0;0
8583815059;"North";"2016-04-05 02:00:00";0;84;0;0
8583815059;"North";"2016-04-05 06:00:00";0;84;0;0
8583815059;"North";"2016-04-05 07:00:00";0;84;0;0
8583815059;"North";"2016-04-05 12:00:00";0;84;0;0
8583815059;"North";"2016-04-05 13:00:00";0;84;0;0
8583815059;"North";"2016-04-05 23:00:00";0;84;0;0
8583815059;"East";"2016-05-05 01:00:00";0;84;0;0
8583815059;"East";"2016-05-05 05:00:00";0;84;0;0
8583815059;"East";"2016-05-05 07:00:00";0;84;0;0
8583815059;"East";"2016-05-05 11:00:00";0;84;0;0
8583815059;"East";"2016-05-05 13:00:00";0;84;0;0
8583815059;"East";"2016-05-05 14:00:00";0;84;0;0
8583815059;"East";"2016-05-05 20:00:00";206;122;13;0
8583815059;"West";"2016-06-05 00:00:00";8;87;0;0
8583815059;"West";"2016-06-05 01:00:00";0;84;0;0
8583815059;"West";"2016-06-05 05:00:00";0;84;0;0
8583815059;"West";"2016-06-05 08:00:00";0;84;0;0
8583815059;"West";"2016-06-05 12:00:00";1460;221;0;0
8583815059;"West";"2016-06-05 15:00:00";4;89;0;0
8583815059;"West";"2016-06-05 16:00:00";13;89;0;0
8583815059;"West";"2016-06-05 18:00:00";0;84;0;0
8583815059;"South";"2016-07-05 00:00:00";76;97;0;0
8583815059;"South";"2016-07-05 02:00:00";0;84;0;0
8583815059;"South";"2016-07-05 06:00:00";0;84;0;0
8583815059;"South";"2016-07-05 10:00:00";232;116;0;0
8583815059;"South";"2016-07-05 13:00:00";474;146;0;0
8583815059;"South";"2016-07-05 22:00:00";117;111;0;0
8583815059;"South";"2016-07-05 23:00:00";151;113;0;0
8583815059;"South";"2016-08-05 01:00:00";148;106;0;0
8583815059;"South";"2016-08-05 06:00:00";0;84;0;0
8583815059;"South";"2016-08-05 07:00:00";0;84;0;0
8583815059;"South";"2016-08-05 09:00:00";0;84;0;0
8583815059;"South";"2016-08-05 11:00:00";401;132;0;0
8583815059;"South";"2016-08-05 12:00:00";2484;296;0;0
8583815059;"South";"2016-08-05 17:00:00";0;84;0;0
8583815059;"South";"2016-08-05 19:00:00";962;186;0;0
8583815059;"South";"2016-08-05 23:00:00";42;95;0;0
8583815059;"North";"2016-09-05 02:00:00";0;84;0;0
8583815059;"North";"2016-09-05 11:00:00";75;99;0;0
8583815059;"North";"2016-09-05 12:00:00";28;93;0;0
8583815059;"North";"2016-09-05 15:00:00";6554;597;0;0
8583815059;"North";"2016-09-05 16:00:00";1066;172;0;0
8583815059;"North";"2016-09-05 22:00:00";274;112;0;0
8583815059;"North";"2016-09-05 23:00:00";5;87;0;0
8583815059;"East";"2016-10-05 01:00:00";0;84;0;0
8583815059;"East";"2016-10-05 04:00:00";0;84;0;0
8583815059;"East";"2016-10-05 08:00:00";0;84;0;0
8583815059;"East";"2016-10-05 13:00:00";2371;292;0;0
8583815059;"East";"2016-10-05 14:00:00";1049;180;0;0
8583815059;"East";"2016-10-05 15:00:00";0;85;0;0
8583815059;"East";"2016-10-05 18:00:00";55;97;0;0
8583815059;"East";"2016-10-05 20:00:00";127;103;0;0
8583815059;"East";"2016-10-05 23:00:00";34;93;0;0
8583815059;"West";"2016-11-05 06:00:00";0;84;0;0
8583815059;"West";"2016-11-05 12:00:00";473;147;0;0
8583815059;"West";"2016-11-05 17:00:00";331;125;0;0
8583815059;"West";"2016-11-05 18:00:00";179;109;0;0
8583815059;"West";"2016-11-05 20:00:00";429;160;0;0
8583815059;"West";"2016-11-05 21:00:00";160;113;0;0
8792009665;"North";"2016-12-04 00:00:00";0;70;0;0
8792009665;"South";"2016-01-05 01:00:00";0;71;0;0
8792009665;"South";"2016-01-05 05:00:00";0;70;0;0
8792009665;"South";"2016-01-05 12:00:00";0;74;0;0
8792009665;"South";"2016-01-05 13:00:00";44;85;0;0
8792009665;"South";"2016-01-05 17:00:00";99;84;0;0
8792009665;"South";"2016-01-05 20:00:00";113;89;0;0
8792009665;"North";"2016-02-05 02:00:00";163;94;0;0
8792009665;"North";"2016-02-05 04:00:00";0;71;0;0
8792009665;"North";"2016-02-05 14:00:00";6;75;0;0
8792009665;"North";"2016-02-05 16:00:00";142;90;0;0
8792009665;"North";"2016-02-05 18:00:00";102;89;0;0
8792009665;"North";"2016-02-05 20:00:00";122;89;0;0
8792009665;"North";"2016-02-05 21:00:00";71;81;0;0
8792009665;"North";"2016-02-05 23:00:00";58;87;0;0
8792009665;"East";"2016-03-05 00:00:00";130;113;0;0
8792009665;"East";"2016-03-05 01:00:00";171;116;0;0
8792009665;"East";"2016-03-05 08:00:00";0;71;0;0
8792009665;"East";"2016-03-05 13:00:00";0;76;0;0
